0.33,0.25
99.76,100.0
99.82,100.0
0.2,0.25
39.84,40.0
40.15,40.0
39.99,40.0
0.64,0.25
0.26,0.25
100.0,100.0
0.29,0.25
99.97,100.0
40.13,40.0
0.13,0.25
39.99,40.0
0.29,0.25
39.81,40.0
100.03,100.0
99.95,100.0
0.69,0.25
99.87,100.0
99.86,100.0
0.29,0.25
0.19,0.25
0.22,0.25
40.03,40.0
39.94,40.0
0.08,0.25
99.68,100.0
99.8,100.0
99.69,100.0
100.04,100.0
40.09,40.0
0.28,0.25
0.01,0.25
99.98,100.0
0.31,0.25
99.89,100.0
0.16,0.25
39.96,40.0
100.11,100.0
39.98,40.0
0.3,0.25
0.1,0.25
-0.03,0.25
40.13,40.0
100.24,100.0
39.94,40.0
39.99,40.0
39.9,40.0
100.16,100.0
-0.01,0.25
99.98,100.0
99.85,100.0
40.03,40.0
39.98,40.0
39.72,40.0
99.84,100.0
39.98,40.0
40.13,40.0
100.07,100.0
0.2,0.25
0.38,0.25
100.07,100.0
100.02,100.0
99.6,100.0
0.25,0.25
39.69,40.0
100.02,100.0
100.04,100.0
99.57,100.0
0.23,0.25
99.99,100.0
40.29,40.0
39.86,40.0
0.89,0.25
40.01,40.0
99.9,100.0
100.08,100.0
0.36,0.25
39.98,40.0
100.36,100.0
0.14,0.25
0.41,0.25
39.96,40.0
40.31,40.0
39.73,40.0
99.74,100.0
0.92,0.25
0.12,0.25
39.65,40.0
40.14,40.0
0.24,0.25
0.61,0.25
100.29,100.0
0.33,0.25
100.01,100.0
39.91,40.0
100.43,100.0
40.04,40.0
