99.96,100.0
50.06,50.0
49.98,50.0
30.07,30.0
50.04,50.0
90.02,90.0
29.91,30.0
29.93,30.0
29.95,30.0
100.03,100.0
50.02,50.0
100.06,100.0
90.08,90.0
50.05,50.0
49.96,50.0
90.03,90.0
50.09,50.0
0.93,1.0
0.94,1.0
0.99,1.0
89.97,90.0
100.06,100.0
0.93,1.0
100.04,100.0
0.97,1.0
49.97,50.0
1.08,1.0
49.91,50.0
50.06,50.0
99.93,100.0
89.9,90.0
30.08,30.0
1.08,1.0
30.08,30.0
0.98,1.0
1.07,1.0
49.96,50.0
30.0,30.0
0.91,1.0
29.95,30.0
99.95,100.0
50.06,50.0
90.03,90.0
100.01,100.0
90.06,90.0
49.96,50.0
50.07,50.0
90.01,90.0
90.02,90.0
1.03,1.0
49.97,50.0
50.06,50.0
100.03,100.0
29.97,30.0
89.94,90.0
89.93,90.0
0.95,1.0
49.94,50.0
29.94,30.0
49.96,50.0
49.9,50.0
29.98,30.0
0.92,1.0
0.95,1.0
90.05,90.0
0.97,1.0
30.09,30.0
50.06,50.0
0.95,1.0
49.95,50.0
89.92,90.0
49.97,50.0
29.97,30.0
99.96,100.0
0.91,1.0
90.05,90.0
30.03,30.0
90.05,90.0
90.07,90.0
1.1,1.0
30.05,30.0
30.04,30.0
1.03,1.0
1.06,1.0
89.95,90.0
29.91,30.0
50.08,50.0
100.01,100.0
30.05,30.0
100.06,100.0
0.93,1.0
50.02,50.0
50.09,50.0
49.93,50.0
1.05,1.0
1.04,1.0
99.92,100.0
1.01,1.0
89.91,90.0
30.05,30.0
90.05,90.0
1.0,1.0
50.05,50.0
30.07,30.0
90.1,90.0
90.06,90.0
99.91,100.0
50.05,50.0
89.91,90.0
89.97,90.0
29.96,30.0
89.97,90.0
99.95,100.0
99.94,100.0
100.03,100.0
30.04,30.0
100.08,100.0
1.09,1.0
50.03,50.0
50.05,50.0
49.96,50.0
90.1,90.0
100.04,100.0
0.9,1.0
1.02,1.0
49.94,50.0
90.06,90.0
0.93,1.0
50.06,50.0
49.98,50.0
29.97,30.0
89.96,90.0
50.02,50.0
30.1,30.0
30.06,30.0
90.08,90.0
90.05,90.0
100.07,100.0
30.08,30.0
0.92,1.0
100.03,100.0
90.05,90.0
0.92,1.0
99.91,100.0
0.92,1.0
89.98,90.0
50.03,50.0
0.93,1.0
90.09,90.0
29.96,30.0
30.08,30.0
89.9,90.0
89.95,90.0
100.08,100.0
90.0,90.0
49.9,50.0
29.9,30.0
49.97,50.0
49.93,50.0
1.0,1.0
90.05,90.0
90.06,90.0
0.94,1.0
49.92,50.0
0.98,1.0
89.95,90.0
90.04,90.0
100.09,100.0
29.91,30.0
50.0,50.0
30.06,30.0
0.97,1.0
89.94,90.0
50.01,50.0
30.06,30.0
0.95,1.0
89.91,90.0
29.97,30.0
30.03,30.0
50.06,50.0
89.93,90.0
89.94,90.0
89.95,90.0
50.09,50.0
89.98,90.0
100.03,100.0
0.95,1.0
50.06,50.0
90.01,90.0
1.06,1.0
49.97,50.0
30.01,30.0
99.91,100.0
0.96,1.0
29.95,30.0
29.9,30.0
89.95,90.0
99.93,100.0
90.03,90.0
90.09,90.0
0.95,1.0
49.99,50.0
100.0,100.0
0.91,1.0
99.98,100.0
30.01,30.0
30.05,30.0
100.01,100.0
49.94,50.0
1.08,1.0
89.99,90.0
99.92,100.0
99.98,100.0
90.07,90.0
100.01,100.0
49.99,50.0
0.95,1.0
29.9,30.0
30.04,30.0
90.09,90.0
30.04,30.0
50.02,50.0
1.06,1.0
89.92,90.0
0.91,1.0
1.07,1.0
100.04,100.0
0.91,1.0
30.0,30.0
50.0,50.0
99.92,100.0
0.9,1.0
50.01,50.0
50.0,50.0
99.94,100.0
1.04,1.0
100.0,100.0
89.96,90.0
30.01,30.0
89.95,90.0
30.04,30.0
50.03,50.0
100.0,100.0
49.9,50.0
1.01,1.0
90.1,90.0
50.0,50.0
49.91,50.0
90.06,90.0
30.1,30.0
0.91,1.0
99.98,100.0
99.99,100.0
1.02,1.0
50.09,50.0
30.03,30.0
0.98,1.0
99.95,100.0
50.07,50.0
30.09,30.0
99.94,100.0
0.91,1.0
49.91,50.0
30.09,30.0
1.03,1.0
30.08,30.0
99.94,100.0
30.0,30.0
89.95,90.0
0.98,1.0
30.09,30.0
1.04,1.0
30.03,30.0
100.1,100.0
0.9,1.0
0.96,1.0
50.09,50.0
90.01,90.0
50.08,50.0
30.02,30.0
30.08,30.0
100.02,100.0
50.03,50.0
29.96,30.0
89.91,90.0
50.01,50.0
49.93,50.0
99.98,100.0
29.93,30.0
89.99,90.0
90.04,90.0
99.9,100.0
50.01,50.0
99.95,100.0
0.95,1.0
89.99,90.0
89.99,90.0
90.06,90.0
100.03,100.0
50.02,50.0
49.92,50.0
90.1,90.0
0.95,1.0
90.01,90.0
49.94,50.0
89.97,90.0
1.04,1.0
99.91,100.0
49.91,50.0
90.08,90.0
99.91,100.0
89.9,90.0
50.07,50.0
90.05,90.0
50.09,50.0
1.05,1.0
89.92,90.0
99.92,100.0
1.01,1.0
100.06,100.0
89.91,90.0
100.09,100.0
90.06,90.0
0.93,1.0
100.09,100.0
29.95,30.0
100.0,100.0
1.05,1.0
50.1,50.0
30.06,30.0
100.08,100.0
90.07,90.0
90.04,90.0
1.06,1.0
30.02,30.0
100.06,100.0
30.02,30.0
1.08,1.0
89.92,90.0
30.08,30.0
90.02,90.0
49.96,50.0
100.05,100.0
29.9,30.0
0.9,1.0
30.05,30.0
29.95,30.0
89.92,90.0
89.95,90.0
30.05,30.0
100.0,100.0
1.03,1.0
30.05,30.0
30.1,30.0
99.95,100.0
49.91,50.0
49.95,50.0
29.93,30.0
90.0,90.0
90.09,90.0
1.06,1.0
99.91,100.0
90.01,90.0
90.05,90.0
99.93,100.0
30.06,30.0
50.01,50.0
49.92,50.0
50.03,50.0
90.1,90.0
29.93,30.0
89.92,90.0
30.02,30.0
30.07,30.0
100.03,100.0
100.08,100.0
99.97,100.0
99.99,100.0
0.91,1.0
49.9,50.0
100.01,100.0
0.92,1.0
1.08,1.0
99.94,100.0
0.93,1.0
30.04,30.0
0.99,1.0
89.95,90.0
49.95,50.0
29.9,30.0
0.96,1.0
49.99,50.0
99.96,100.0
50.02,50.0
49.96,50.0
49.99,50.0
99.93,100.0
0.91,1.0
99.91,100.0
100.01,100.0
0.91,1.0
90.07,90.0
89.95,90.0
90.0,90.0
50.06,50.0
0.99,1.0
89.91,90.0
1.02,1.0
0.91,1.0
50.08,50.0
30.02,30.0
1.03,1.0
100.02,100.0
89.93,90.0
29.98,30.0
99.95,100.0
1.06,1.0
29.95,30.0
99.97,100.0
90.04,90.0
1.04,1.0
0.94,1.0
30.0,30.0
89.92,90.0
30.08,30.0
90.07,90.0
30.08,30.0
100.04,100.0
1.05,1.0
29.98,30.0
90.0,90.0
