0.55,0.5
0.21,0.25
0.22,0.25
0.2,0.25
0.22,0.25
0.72,0.75
0.27,0.25
0.75,0.75
0.52,0.5
0.52,0.5
0.79,0.75
0.28,0.25
0.76,0.75
0.21,0.25
0.79,0.75
0.78,0.75
0.74,0.75
0.75,0.75
0.47,0.5
0.25,0.25
0.74,0.75
0.53,0.5
0.22,0.25
0.79,0.75
0.75,0.75
0.77,0.75
0.74,0.75
0.23,0.25
0.27,0.25
0.54,0.5
0.72,0.75
0.75,0.75
0.46,0.5
0.3,0.25
0.78,0.75
0.79,0.75
0.5,0.5
0.46,0.5
0.52,0.5
0.28,0.25
0.55,0.5
0.46,0.5
0.79,0.75
0.55,0.5
0.47,0.5
0.71,0.75
0.48,0.5
0.5,0.5
0.26,0.25
0.75,0.75
0.54,0.5
0.71,0.75
0.26,0.25
0.51,0.5
0.71,0.75
0.71,0.75
0.5,0.5
0.5,0.5
0.49,0.5
0.76,0.75
0.74,0.75
0.75,0.75
0.78,0.75
0.77,0.75
0.5,0.5
0.76,0.75
0.7,0.75
0.47,0.5
0.26,0.25
0.29,0.25
0.46,0.5
0.47,0.5
0.23,0.25
0.54,0.5
0.78,0.75
0.51,0.5
0.77,0.75
0.5,0.5
0.26,0.25
0.52,0.5
0.73,0.75
0.23,0.25
0.29,0.25
0.28,0.25
0.22,0.25
0.47,0.5
0.79,0.75
0.23,0.25
0.49,0.5
0.26,0.25
0.23,0.25
0.54,0.5
0.22,0.25
0.79,0.75
0.48,0.5
0.72,0.75
0.72,0.75
0.46,0.5
0.24,0.25
0.52,0.5
0.46,0.5
0.23,0.25
0.48,0.5
0.55,0.5
0.51,0.5
0.52,0.5
0.51,0.5
0.29,0.25
0.73,0.75
0.71,0.75
0.75,0.75
0.47,0.5
0.72,0.75
0.77,0.75
0.48,0.5
0.48,0.5
0.26,0.25
0.23,0.25
0.52,0.5
0.73,0.75
0.45,0.5
0.53,0.5
0.47,0.5
0.22,0.25
0.78,0.75
0.22,0.25
0.49,0.5
0.25,0.25
0.7,0.75
0.72,0.75
0.5,0.5
0.26,0.25
0.51,0.5
0.26,0.25
0.73,0.75
0.21,0.25
0.46,0.5
0.46,0.5
0.48,0.5
0.24,0.25
0.76,0.75
0.26,0.25
0.28,0.25
0.23,0.25
0.53,0.5
0.21,0.25
0.45,0.5
0.52,0.5
0.72,0.75
0.23,0.25
0.54,0.5
0.76,0.75
0.74,0.75
0.51,0.5
0.23,0.25
0.23,0.25
0.47,0.5
0.77,0.75
0.74,0.75
0.75,0.75
0.25,0.25
0.79,0.75
0.73,0.75
0.21,0.25
0.28,0.25
0.47,0.5
0.21,0.25
0.79,0.75
0.79,0.75
0.72,0.75
0.75,0.75
0.21,0.25
0.76,0.75
0.29,0.25
0.21,0.25
0.53,0.5
0.24,0.25
0.27,0.25
0.5,0.5
0.29,0.25
0.26,0.25
0.52,0.5
0.79,0.75
0.21,0.25
0.3,0.25
0.77,0.75
0.22,0.25
0.51,0.5
0.76,0.75
0.48,0.5
0.49,0.5
0.73,0.75
0.27,0.25
0.24,0.25
0.25,0.25
0.27,0.25
0.47,0.5
0.22,0.25
0.74,0.75
0.21,0.25
0.52,0.5
0.7,0.75
0.22,0.25
0.51,0.5
0.79,0.75
0.47,0.5
0.49,0.5
0.49,0.5
0.28,0.25
0.54,0.5
0.51,0.5
0.54,0.5
0.53,0.5
0.78,0.75
0.51,0.5
0.55,0.5
0.53,0.5
0.73,0.75
0.27,0.25
0.52,0.5
0.71,0.75
0.73,0.75
0.2,0.25
0.29,0.25
0.26,0.25
0.22,0.25
0.52,0.5
0.27,0.25
0.54,0.5
0.75,0.75
0.78,0.75
0.28,0.25
0.71,0.75
0.29,0.25
0.78,0.75
0.47,0.5
0.22,0.25
0.75,0.75
0.47,0.5
